Date,Weekly_Sale,Category,Color,Material,Location
2019-03-11,35229,BOOT,DARK-BROWN,NBPU,3
2019-03-18,34863,BOOT,DARK-BROWN,NBPU,3
2019-03-25,34813,BOOT,DARK-BROWN,NBPU,3
2019-04-01,34451,BOOT,DARK-BROWN,NBPU,3
2019-04-08,36514,BOOT,DARK-BROWN,NBPU,2
2019-04-15,33466,BOOT,DARK-BROWN,NBPU,2
2019-04-22,35132,BOOT,DARK-BROWN,NBPU,1
2019-04-29,34528,BOOT,DARK-BROWN,NBPU,1
2019-05-06,37827,BOOT,DARK-BROWN,NBPU,3
2019-05-13,33471,BOOT,DARK-BROWN,NBPU,1
2019-05-20,34137,BOOT,DARK-BROWN,NBPU,1
2019-05-27,36790,BOOT,DARK-BROWN,NBPU,1
2019-06-03,42508,BOOT,DARK-BROWN,NBPU,3
2019-06-10,35376,BOOT,DARK-BROWN,NBPU,2
2019-06-17,35523,BOOT,DARK-BROWN,NBPU,3
2019-06-24,35062,BOOT,DARK-BROWN,NBPU,1
2019-07-01,36451,BOOT,DARK-BROWN,NBPU,2
2019-07-08,39149,BOOT,DARK-BROWN,NBPU,2
2019-07-15,33930,BOOT,DARK-BROWN,NBPU,1
2019-07-22,34630,BOOT,DARK-BROWN,NBPU,2
2019-07-29,35555,BOOT,DARK-BROWN,NBPU,1
2019-08-05,39339,BOOT,DARK-BROWN,NBPU,2
2019-08-12,37449,BOOT,DARK-BROWN,NBPU,1
2019-08-19,39148,BOOT,DARK-BROWN,NBPU,2
2019-08-26,37495,BOOT,DARK-BROWN,NBPU,2
2019-09-02,36589,BOOT,DARK-BROWN,NBPU,3
2019-09-09,35105,BOOT,DARK-BROWN,NBPU,1
2019-09-16,34108,BOOT,DARK-BROWN,NBPU,3
2019-09-23,32655,BOOT,DARK-BROWN,NBPU,2
2019-09-30,32830,BOOT,DARK-BROWN,NBPU,1
2019-10-07,37397,BOOT,DARK-BROWN,NBPU,3
2019-10-14,35000,BOOT,DARK-BROWN,NBPU,3
2019-10-21,33954,BOOT,DARK-BROWN,NBPU,1
2019-10-28,34247,BOOT,DARK-BROWN,NBPU,2
2019-11-04,39354,BOOT,DARK-BROWN,NBPU,1
2019-11-11,36826,BOOT,DARK-BROWN,NBPU,2
2019-11-18,37656,BOOT,DARK-BROWN,NBPU,1
2019-11-25,46564,BOOT,DARK-BROWN,NBPU,1
2019-12-02,38489,BOOT,DARK-BROWN,NBPU,2
2019-12-09,38729,BOOT,DARK-BROWN,NBPU,2
2019-12-16,38266,BOOT,DARK-BROWN,NBPU,2
2019-12-23,47785,BOOT,DARK-BROWN,NBPU,2
2019-12-30,37371,BOOT,DARK-BROWN,NBPU,3
2020-01-06,40925,BOOT,DARK-BROWN,NBPU,1
2020-01-13,36582,BOOT,DARK-BROWN,NBPU,1
2020-01-20,33780,BOOT,DARK-BROWN,NBPU,1
2020-01-27,33613,BOOT,DARK-BROWN,NBPU,1
2020-02-03,40274,BOOT,DARK-BROWN,NBPU,3
2020-02-10,39305,BOOT,DARK-BROWN,NBPU,1
2020-02-17,36550,BOOT,DARK-BROWN,NBPU,2
2020-02-24,34953,BOOT,DARK-BROWN,NBPU,1
2020-03-02,38459,BOOT,DARK-BROWN,NBPU,2
2020-03-09,38934,BOOT,DARK-BROWN,NBPU,2
2020-03-16,38125,BOOT,DARK-BROWN,NBPU,1
2020-03-23,36586,BOOT,DARK-BROWN,NBPU,2
2020-03-30,37718,BOOT,DARK-BROWN,NBPU,3
2020-04-06,42060,BOOT,DARK-BROWN,NBPU,2
2020-04-13,37449,BOOT,DARK-BROWN,NBPU,3
2020-04-20,36350,BOOT,DARK-BROWN,NBPU,3
2020-04-27,36894,BOOT,DARK-BROWN,NBPU,1
2020-05-04,41897,BOOT,DARK-BROWN,NBPU,2
2020-05-11,35840,BOOT,DARK-BROWN,NBPU,3
2020-05-18,34536,BOOT,DARK-BROWN,NBPU,1
2020-05-25,38270,BOOT,DARK-BROWN,NBPU,2
2020-06-01,41566,BOOT,DARK-BROWN,NBPU,2
2020-06-08,41124,BOOT,DARK-BROWN,NBPU,3
2020-06-15,39019,BOOT,DARK-BROWN,NBPU,2
2020-06-22,37400,BOOT,DARK-BROWN,NBPU,1
2020-06-29,39758,BOOT,DARK-BROWN,NBPU,1
2020-07-06,44936,BOOT,DARK-BROWN,NBPU,3
2020-07-13,38073,BOOT,DARK-BROWN,NBPU,1
2020-07-20,38080,BOOT,DARK-BROWN,NBPU,2
2020-07-27,35197,BOOT,DARK-BROWN,NBPU,3
2020-08-03,41305,BOOT,DARK-BROWN,NBPU,2
2020-08-10,40343,BOOT,DARK-BROWN,NBPU,3
2020-08-17,38105,BOOT,DARK-BROWN,NBPU,2
2020-08-24,36674,BOOT,DARK-BROWN,NBPU,3
2020-08-31,37802,BOOT,DARK-BROWN,NBPU,3
2020-09-07,39549,BOOT,DARK-BROWN,NBPU,1
2020-09-14,35044,BOOT,DARK-BROWN,NBPU,2
2020-09-21,34507,BOOT,DARK-BROWN,NBPU,2
2020-09-28,34647,BOOT,DARK-BROWN,NBPU,2
2020-10-05,39311,BOOT,DARK-BROWN,NBPU,2
2020-10-12,35446,BOOT,DARK-BROWN,NBPU,3
2020-10-19,35549,BOOT,DARK-BROWN,NBPU,1
2020-10-26,36292,BOOT,DARK-BROWN,NBPU,2
2018-02-05,32229,BOOT,LIGHT-BROWN,IMSU,2
2018-02-12,29620,BOOT,LIGHT-BROWN,IMSU,3
2018-02-19,26468,BOOT,LIGHT-BROWN,IMSU,3
2018-02-26,24101,BOOT,LIGHT-BROWN,IMSU,3
2018-03-05,23082,BOOT,LIGHT-BROWN,IMSU,1
2018-03-12,21498,BOOT,LIGHT-BROWN,IMSU,2
2018-03-19,22632,BOOT,LIGHT-BROWN,IMSU,3
2018-03-26,38971,BOOT,LIGHT-BROWN,IMSU,1
2018-04-02,29967,BOOT,LIGHT-BROWN,IMSU,3
2018-04-09,18516,BOOT,LIGHT-BROWN,IMSU,2
2018-04-16,11570,BOOT,LIGHT-BROWN,IMSU,2
2018-04-23,24763,BOOT,LIGHT-BROWN,IMSU,1
2018-04-30,22006,BOOT,LIGHT-BROWN,IMSU,2
2018-05-07,19260,BOOT,LIGHT-BROWN,IMSU,2
2018-05-14,16891,BOOT,LIGHT-BROWN,IMSU,1
2018-05-21,16157,BOOT,LIGHT-BROWN,IMSU,3
2018-05-28,15784,BOOT,LIGHT-BROWN,IMSU,3
2018-06-04,22932,BOOT,LIGHT-BROWN,IMSU,1
2018-06-11,21817,BOOT,LIGHT-BROWN,IMSU,3
2018-06-18,19778,BOOT,LIGHT-BROWN,IMSU,2
2018-06-25,19054,BOOT,LIGHT-BROWN,IMSU,1
2018-07-02,18887,BOOT,LIGHT-BROWN,IMSU,1
2018-07-09,20249,BOOT,LIGHT-BROWN,IMSU,2
2018-07-16,17918,BOOT,LIGHT-BROWN,IMSU,1
2018-07-23,17313,BOOT,LIGHT-BROWN,IMSU,3
2018-07-30,16472,BOOT,LIGHT-BROWN,IMSU,2
2018-08-06,16926,BOOT,LIGHT-BROWN,IMSU,1
2018-08-13,15544,BOOT,LIGHT-BROWN,IMSU,3
2018-08-20,15412,BOOT,LIGHT-BROWN,IMSU,3
2018-08-27,13570,BOOT,LIGHT-BROWN,IMSU,3
2018-09-03,15390,BOOT,LIGHT-BROWN,IMSU,2
2018-09-10,17776,BOOT,LIGHT-BROWN,IMSU,2
2018-09-17,15862,BOOT,LIGHT-BROWN,IMSU,1
2018-09-24,17039,BOOT,LIGHT-BROWN,IMSU,1
2018-10-01,23381,BOOT,LIGHT-BROWN,IMSU,3
2018-10-08,19853,BOOT,LIGHT-BROWN,IMSU,2
2018-10-15,20443,BOOT,LIGHT-BROWN,IMSU,2
2018-10-22,19525,BOOT,LIGHT-BROWN,IMSU,3
2018-10-29,16377,BOOT,LIGHT-BROWN,IMSU,2
2018-11-05,23903,BOOT,LIGHT-BROWN,IMSU,2
2018-11-12,23698,BOOT,LIGHT-BROWN,IMSU,3
2018-11-19,24716,BOOT,LIGHT-BROWN,IMSU,1
2018-11-26,70158,BOOT,LIGHT-BROWN,IMSU,1
2018-12-03,36472,BOOT,LIGHT-BROWN,IMSU,3
2018-12-10,49517,BOOT,LIGHT-BROWN,IMSU,2
2018-12-17,59589,BOOT,LIGHT-BROWN,IMSU,1
2018-12-24,85676,BOOT,LIGHT-BROWN,IMSU,1
2018-12-31,32280,BOOT,LIGHT-BROWN,IMSU,3
2019-01-07,22699,BOOT,LIGHT-BROWN,IMSU,3
2019-01-14,17445,BOOT,LIGHT-BROWN,IMSU,2
2019-01-21,18438,BOOT,LIGHT-BROWN,IMSU,3
2019-01-28,22118,BOOT,LIGHT-BROWN,IMSU,3
2019-02-04,31280,BOOT,LIGHT-BROWN,IMSU,2
2019-02-11,36667,BOOT,LIGHT-BROWN,IMSU,3
2019-02-18,31092,BOOT,LIGHT-BROWN,IMSU,3
2019-02-25,23870,BOOT,LIGHT-BROWN,IMSU,1
2019-03-04,28902,BOOT,LIGHT-BROWN,IMSU,2
2019-03-11,23704,BOOT,LIGHT-BROWN,IMSU,1
2019-03-18,22685,BOOT,LIGHT-BROWN,IMSU,1
2019-03-25,18719,BOOT,LIGHT-BROWN,IMSU,2
2019-04-01,23598,BOOT,LIGHT-BROWN,IMSU,1
2019-04-08,22393,BOOT,LIGHT-BROWN,IMSU,3
2019-04-15,22719,BOOT,LIGHT-BROWN,IMSU,2
2019-04-22,21786,BOOT,LIGHT-BROWN,IMSU,3
2019-04-29,17503,BOOT,LIGHT-BROWN,IMSU,1
2019-05-06,16195,BOOT,LIGHT-BROWN,IMSU,2
2019-05-13,15587,BOOT,LIGHT-BROWN,IMSU,1
2019-05-20,15575,BOOT,LIGHT-BROWN,IMSU,3
2019-05-27,16613,BOOT,LIGHT-BROWN,IMSU,3
2019-06-03,16848,BOOT,LIGHT-BROWN,IMSU,3
2019-06-10,18648,BOOT,LIGHT-BROWN,IMSU,2
2019-06-17,17861,BOOT,LIGHT-BROWN,IMSU,3
2019-06-24,21695,BOOT,LIGHT-BROWN,IMSU,2
2019-07-01,19239,BOOT,LIGHT-BROWN,IMSU,2
2019-07-08,17989,BOOT,LIGHT-BROWN,IMSU,1
2019-07-15,18444,BOOT,LIGHT-BROWN,IMSU,2
2019-07-22,19331,BOOT,LIGHT-BROWN,IMSU,1
2019-07-29,17406,BOOT,LIGHT-BROWN,IMSU,2
2019-08-05,21183,BOOT,LIGHT-BROWN,IMSU,1
2019-08-12,21320,BOOT,LIGHT-BROWN,IMSU,2
2019-08-19,18643,BOOT,LIGHT-BROWN,IMSU,1
2019-08-26,15478,BOOT,LIGHT-BROWN,IMSU,2
2019-09-02,20432,BOOT,LIGHT-BROWN,IMSU,1
2019-09-09,19075,BOOT,LIGHT-BROWN,IMSU,3
2019-09-16,19386,BOOT,LIGHT-BROWN,IMSU,2
2019-09-23,20562,BOOT,LIGHT-BROWN,IMSU,3
2019-09-30,16385,BOOT,LIGHT-BROWN,IMSU,1
2019-10-07,30352,BOOT,LIGHT-BROWN,IMSU,3
2019-10-14,22917,BOOT,LIGHT-BROWN,IMSU,1
2019-10-21,32700,BOOT,LIGHT-BROWN,IMSU,2
2019-10-28,26391,BOOT,LIGHT-BROWN,IMSU,3
2019-11-04,31956,BOOT,LIGHT-BROWN,IMSU,3
2019-11-11,31002,BOOT,LIGHT-BROWN,IMSU,2
2019-11-18,27339,BOOT,LIGHT-BROWN,IMSU,2
2019-11-25,79340,BOOT,LIGHT-BROWN,IMSU,3
2019-12-02,32572,BOOT,LIGHT-BROWN,IMSU,2
2019-12-09,41782,BOOT,LIGHT-BROWN,IMSU,2
2019-12-16,43479,BOOT,LIGHT-BROWN,IMSU,2
2019-12-23,61483,BOOT,LIGHT-BROWN,IMSU,3
2019-12-30,34981,BOOT,LIGHT-BROWN,IMSU,1
2020-01-06,23105,BOOT,LIGHT-BROWN,IMSU,3
2020-01-13,19281,BOOT,LIGHT-BROWN,IMSU,1
2020-01-20,19298,BOOT,LIGHT-BROWN,IMSU,3
2020-01-27,21376,BOOT,LIGHT-BROWN,IMSU,1
2020-02-03,28307,BOOT,LIGHT-BROWN,IMSU,2
2020-02-10,38096,BOOT,LIGHT-BROWN,IMSU,3
2020-02-17,46219,BOOT,LIGHT-BROWN,IMSU,1
2020-02-24,30797,BOOT,LIGHT-BROWN,IMSU,1
2020-03-02,30642,BOOT,LIGHT-BROWN,IMSU,2
2020-03-09,25492,BOOT,LIGHT-BROWN,IMSU,3
2020-03-16,29345,BOOT,LIGHT-BROWN,IMSU,3
2020-03-23,25442,BOOT,LIGHT-BROWN,IMSU,2
2020-03-30,22392,BOOT,LIGHT-BROWN,IMSU,2
2020-04-06,28386,BOOT,LIGHT-BROWN,IMSU,3
2020-04-13,18458,BOOT,LIGHT-BROWN,IMSU,3
2020-04-20,16645,BOOT,LIGHT-BROWN,IMSU,1
2020-04-27,17170,BOOT,LIGHT-BROWN,IMSU,1
2020-05-04,18953,BOOT,LIGHT-BROWN,IMSU,3
2020-05-11,17277,BOOT,LIGHT-BROWN,IMSU,1
2020-05-18,17955,BOOT,LIGHT-BROWN,IMSU,3
2020-05-25,18625,BOOT,LIGHT-BROWN,IMSU,2
2020-06-01,17233,BOOT,LIGHT-BROWN,IMSU,1
2020-06-08,24752,BOOT,LIGHT-BROWN,IMSU,2
2020-06-15,21376,BOOT,LIGHT-BROWN,IMSU,2
2020-06-22,24337,BOOT,LIGHT-BROWN,IMSU,2
2020-06-29,20233,BOOT,LIGHT-BROWN,IMSU,3
2020-07-06,19684,BOOT,LIGHT-BROWN,IMSU,1
2020-07-13,18089,BOOT,LIGHT-BROWN,IMSU,3
2020-07-20,17896,BOOT,LIGHT-BROWN,IMSU,1
2020-07-27,14105,BOOT,LIGHT-BROWN,IMSU,1
2020-08-03,17615,BOOT,LIGHT-BROWN,IMSU,1
2020-08-10,18232,BOOT,LIGHT-BROWN,IMSU,3
2020-08-17,15440,BOOT,LIGHT-BROWN,IMSU,3
2020-08-24,22446,BOOT,LIGHT-BROWN,IMSU,3
2020-08-31,18615,BOOT,LIGHT-BROWN,IMSU,1
2020-09-07,18236,BOOT,LIGHT-BROWN,IMSU,1
2020-09-14,19369,BOOT,LIGHT-BROWN,IMSU,1
2020-09-21,25798,BOOT,LIGHT-BROWN,IMSU,1
2020-09-28,22560,BOOT,LIGHT-BROWN,IMSU,2
2020-10-05,25508,BOOT,LIGHT-BROWN,IMSU,2
2020-10-12,20920,BOOT,LIGHT-BROWN,IMSU,1
2020-10-19,20413,BOOT,LIGHT-BROWN,IMSU,3
2020-10-26,25846,BOOT,LIGHT-BROWN,IMSU,3
2018-02-05,5749,BOOT,LIGHT-BROWN,IMSU,2
2018-02-12,9135,BOOT,LIGHT-BROWN,IMSU,3
2018-02-19,6060,BOOT,LIGHT-BROWN,IMSU,1
2018-02-26,5244,BOOT,LIGHT-BROWN,IMSU,1
2018-03-05,4221,BOOT,LIGHT-BROWN,IMSU,3
2018-03-12,5619,BOOT,LIGHT-BROWN,IMSU,3
2018-03-19,4906,BOOT,LIGHT-BROWN,IMSU,3
2018-03-26,7468,BOOT,LIGHT-BROWN,IMSU,2
2018-04-02,4132,BOOT,LIGHT-BROWN,IMSU,1
2018-04-09,4428,BOOT,LIGHT-BROWN,IMSU,1
2018-04-16,5020,BOOT,LIGHT-BROWN,IMSU,3
2018-04-23,3945,BOOT,LIGHT-BROWN,IMSU,2
2018-04-30,4736,BOOT,LIGHT-BROWN,IMSU,2
2018-05-07,7477,BOOT,LIGHT-BROWN,IMSU,2
2018-05-14,6982,BOOT,LIGHT-BROWN,IMSU,3
2018-05-21,3395,BOOT,LIGHT-BROWN,IMSU,1
2018-05-28,6165,BOOT,LIGHT-BROWN,IMSU,2
2018-06-04,5484,BOOT,LIGHT-BROWN,IMSU,3
2018-06-11,4082,BOOT,LIGHT-BROWN,IMSU,2
2018-06-18,3902,BOOT,LIGHT-BROWN,IMSU,1
2018-06-25,4239,BOOT,LIGHT-BROWN,IMSU,3
2018-07-02,4541,BOOT,LIGHT-BROWN,IMSU,3
2018-07-09,4986,BOOT,LIGHT-BROWN,IMSU,1
2018-07-16,4772,BOOT,LIGHT-BROWN,IMSU,1
2018-07-23,5758,BOOT,LIGHT-BROWN,IMSU,3
2018-07-30,3932,BOOT,LIGHT-BROWN,IMSU,1
2018-08-06,4700,BOOT,LIGHT-BROWN,IMSU,2
2018-08-13,3885,BOOT,LIGHT-BROWN,IMSU,3
2018-08-20,4067,BOOT,LIGHT-BROWN,IMSU,3
2018-08-27,3389,BOOT,LIGHT-BROWN,IMSU,3
2018-09-03,3553,BOOT,LIGHT-BROWN,IMSU,3
2018-09-10,4432,BOOT,LIGHT-BROWN,IMSU,1
2018-09-17,4492,BOOT,LIGHT-BROWN,IMSU,3
2018-09-24,4601,BOOT,LIGHT-BROWN,IMSU,2
2018-10-01,2876,BOOT,LIGHT-BROWN,IMSU,2
2018-10-08,4168,BOOT,LIGHT-BROWN,IMSU,2
2018-10-15,5024,BOOT,LIGHT-BROWN,IMSU,3
2018-10-22,4291,BOOT,LIGHT-BROWN,IMSU,3
2018-10-29,5424,BOOT,LIGHT-BROWN,IMSU,1
2018-11-05,5036,BOOT,LIGHT-BROWN,IMSU,3
2018-11-12,4248,BOOT,LIGHT-BROWN,IMSU,1
2018-11-19,3507,BOOT,LIGHT-BROWN,IMSU,2
2018-11-26,20163,BOOT,LIGHT-BROWN,IMSU,3
2018-12-03,6356,BOOT,LIGHT-BROWN,IMSU,1
2018-12-10,6440,BOOT,LIGHT-BROWN,IMSU,3
2018-12-17,12078,BOOT,LIGHT-BROWN,IMSU,2
2018-12-24,28497,BOOT,LIGHT-BROWN,IMSU,1
2018-12-31,5878,BOOT,LIGHT-BROWN,IMSU,3
2019-01-07,1376,BOOT,LIGHT-BROWN,IMSU,1
2019-01-14,2355,BOOT,LIGHT-BROWN,IMSU,2
2019-01-21,2163,BOOT,LIGHT-BROWN,IMSU,2
2019-01-28,3200,BOOT,LIGHT-BROWN,IMSU,2
2019-02-04,3324,BOOT,LIGHT-BROWN,IMSU,2
2019-02-11,4542,BOOT,LIGHT-BROWN,IMSU,3
2019-02-18,4033,BOOT,LIGHT-BROWN,IMSU,1
2019-02-25,4203,BOOT,LIGHT-BROWN,IMSU,1
2019-03-04,3882,BOOT,LIGHT-BROWN,IMSU,3
2019-03-11,3928,BOOT,LIGHT-BROWN,IMSU,2
2019-03-18,2889,BOOT,LIGHT-BROWN,IMSU,1
2019-03-25,4508,BOOT,LIGHT-BROWN,IMSU,3
2019-04-01,3249,BOOT,LIGHT-BROWN,IMSU,3
2019-04-08,3340,BOOT,LIGHT-BROWN,IMSU,1
2019-04-15,3798,BOOT,LIGHT-BROWN,IMSU,1
2019-04-22,2995,BOOT,LIGHT-BROWN,IMSU,2
2019-04-29,4298,BOOT,LIGHT-BROWN,IMSU,2
2019-05-06,7213,BOOT,LIGHT-BROWN,IMSU,2
2019-05-13,4162,BOOT,LIGHT-BROWN,IMSU,2
2019-05-20,4640,BOOT,LIGHT-BROWN,IMSU,3
2019-05-27,5572,BOOT,LIGHT-BROWN,IMSU,1
2019-06-03,4021,BOOT,LIGHT-BROWN,IMSU,1
2019-06-10,3079,BOOT,LIGHT-BROWN,IMSU,1
2019-06-17,3004,BOOT,LIGHT-BROWN,IMSU,1
2019-06-24,3020,BOOT,LIGHT-BROWN,IMSU,2
2019-07-01,4047,BOOT,LIGHT-BROWN,IMSU,1
2019-07-08,3412,BOOT,LIGHT-BROWN,IMSU,2
2019-07-15,3154,BOOT,LIGHT-BROWN,IMSU,2
2019-07-22,3665,BOOT,LIGHT-BROWN,IMSU,3
2019-07-29,2839,BOOT,LIGHT-BROWN,IMSU,1
2019-08-05,2864,BOOT,LIGHT-BROWN,IMSU,3
2019-08-12,3124,BOOT,LIGHT-BROWN,IMSU,3
2019-08-19,3717,BOOT,LIGHT-BROWN,IMSU,3
2019-08-26,3296,BOOT,LIGHT-BROWN,IMSU,1
2019-09-02,3461,BOOT,LIGHT-BROWN,IMSU,2
2019-09-09,6147,BOOT,LIGHT-BROWN,IMSU,3
2019-09-16,3806,BOOT,LIGHT-BROWN,IMSU,3
2019-09-23,4718,BOOT,LIGHT-BROWN,IMSU,1
2019-09-30,3489,BOOT,LIGHT-BROWN,IMSU,1
2019-10-07,4733,BOOT,LIGHT-BROWN,IMSU,3
2019-10-14,4248,BOOT,LIGHT-BROWN,IMSU,1
2019-10-21,5111,BOOT,LIGHT-BROWN,IMSU,2
2019-10-28,6227,BOOT,LIGHT-BROWN,IMSU,1
2019-11-04,6223,BOOT,LIGHT-BROWN,IMSU,1
2019-11-11,3527,BOOT,LIGHT-BROWN,IMSU,3
2019-11-18,2640,BOOT,LIGHT-BROWN,IMSU,3
2019-11-25,18629,BOOT,LIGHT-BROWN,IMSU,1
2019-12-02,5240,BOOT,LIGHT-BROWN,IMSU,3
2019-12-09,6714,BOOT,LIGHT-BROWN,IMSU,1
2019-12-16,10022,BOOT,LIGHT-BROWN,IMSU,3
2019-12-23,18931,BOOT,LIGHT-BROWN,IMSU,2
2019-12-30,6629,BOOT,LIGHT-BROWN,IMSU,1
2020-01-06,3665,BOOT,LIGHT-BROWN,IMSU,3
2020-01-13,2460,BOOT,LIGHT-BROWN,IMSU,1
2020-01-20,2427,BOOT,LIGHT-BROWN,IMSU,3
2020-01-27,1649,BOOT,LIGHT-BROWN,IMSU,2
2020-02-03,3981,BOOT,LIGHT-BROWN,IMSU,3
2020-02-10,7338,BOOT,LIGHT-BROWN,IMSU,3
2020-02-17,4223,BOOT,LIGHT-BROWN,IMSU,2
2020-02-24,3784,BOOT,LIGHT-BROWN,IMSU,3
2020-03-02,6464,BOOT,LIGHT-BROWN,IMSU,1
2020-03-09,4183,BOOT,LIGHT-BROWN,IMSU,2
2020-03-16,3905,BOOT,LIGHT-BROWN,IMSU,3
2020-03-23,2856,BOOT,LIGHT-BROWN,IMSU,1
2020-03-30,4540,BOOT,LIGHT-BROWN,IMSU,2
2020-04-06,4764,BOOT,LIGHT-BROWN,IMSU,3
2020-04-13,4500,BOOT,LIGHT-BROWN,IMSU,3
2020-04-20,2988,BOOT,LIGHT-BROWN,IMSU,2
2020-04-27,3319,BOOT,LIGHT-BROWN,IMSU,3
2020-05-04,4658,BOOT,LIGHT-BROWN,IMSU,3
2020-05-11,3574,BOOT,LIGHT-BROWN,IMSU,3
2020-05-18,6030,BOOT,LIGHT-BROWN,IMSU,1
2020-05-25,5131,BOOT,LIGHT-BROWN,IMSU,1
2020-06-01,3249,BOOT,LIGHT-BROWN,IMSU,3
2020-06-08,4888,BOOT,LIGHT-BROWN,IMSU,2
2020-06-15,4087,BOOT,LIGHT-BROWN,IMSU,1
2020-06-22,4870,BOOT,LIGHT-BROWN,IMSU,1
2020-06-29,4774,BOOT,LIGHT-BROWN,IMSU,2
2020-07-06,2828,BOOT,LIGHT-BROWN,IMSU,1
2020-07-13,2776,BOOT,LIGHT-BROWN,IMSU,1
2020-07-20,3496,BOOT,LIGHT-BROWN,IMSU,3
2020-07-27,2545,BOOT,LIGHT-BROWN,IMSU,3
2020-08-03,3412,BOOT,LIGHT-BROWN,IMSU,2
2020-08-10,139,BOOT,LIGHT-BROWN,IMSU,2
2020-08-17,2725,BOOT,LIGHT-BROWN,IMSU,1
2020-08-24,2626,BOOT,LIGHT-BROWN,IMSU,3
2020-08-31,2987,BOOT,LIGHT-BROWN,IMSU,1
2020-09-07,2576,BOOT,LIGHT-BROWN,IMSU,3
2020-09-14,3073,BOOT,LIGHT-BROWN,IMSU,2
2020-09-21,4159,BOOT,LIGHT-BROWN,IMSU,2
2020-09-28,3168,BOOT,LIGHT-BROWN,IMSU,3
2020-10-05,3843,BOOT,LIGHT-BROWN,IMSU,2
2020-10-12,3788,BOOT,LIGHT-BROWN,IMSU,3
2020-10-19,3496,BOOT,LIGHT-BROWN,IMSU,1
2020-10-26,4032,BOOT,LIGHT-BROWN,IMSU,3
2018-02-05,21084,BOOT,NEON-YELLOW,PU,1
2018-02-12,18310,BOOT,NEON-YELLOW,PU,1
2018-02-19,19985,BOOT,NEON-YELLOW,PU,1
2018-02-26,17224,BOOT,NEON-YELLOW,PU,2
2018-03-05,19659,BOOT,NEON-YELLOW,PU,3
2018-03-12,21529,BOOT,NEON-YELLOW,PU,3
2018-03-19,22711,BOOT,NEON-YELLOW,PU,3
2018-03-26,16254,BOOT,NEON-YELLOW,PU,2
2018-04-02,22427,BOOT,NEON-YELLOW,PU,3
2018-04-09,20516,BOOT,NEON-YELLOW,PU,3
2018-04-16,19330,BOOT,NEON-YELLOW,PU,3
2018-04-23,18534,BOOT,NEON-YELLOW,PU,3
2018-04-30,22723,BOOT,NEON-YELLOW,PU,2
2018-05-07,20457,BOOT,NEON-YELLOW,PU,2
2018-05-14,18771,BOOT,NEON-YELLOW,PU,3
2018-05-21,28726,BOOT,NEON-YELLOW,PU,1
2018-05-28,36911,BOOT,NEON-YELLOW,PU,3
2018-06-04,44563,BOOT,NEON-YELLOW,PU,3
2018-06-11,26910,BOOT,NEON-YELLOW,PU,2
2018-06-18,26984,BOOT,NEON-YELLOW,PU,1
2018-06-25,28912,BOOT,NEON-YELLOW,PU,3
2018-07-02,22589,BOOT,NEON-YELLOW,PU,1
2018-07-09,22767,BOOT,NEON-YELLOW,PU,1
2018-07-16,22666,BOOT,NEON-YELLOW,PU,3
2018-07-23,20029,BOOT,NEON-YELLOW,PU,2
2018-07-30,17709,BOOT,NEON-YELLOW,PU,2
2018-08-06,21842,BOOT,NEON-YELLOW,PU,3
2018-08-13,19178,BOOT,NEON-YELLOW,PU,3
2018-08-20,17821,BOOT,NEON-YELLOW,PU,2
2018-08-27,16309,BOOT,NEON-YELLOW,PU,2
2018-09-03,18005,BOOT,NEON-YELLOW,PU,3
2018-09-10,20824,BOOT,NEON-YELLOW,PU,3
2018-09-17,17397,BOOT,NEON-YELLOW,PU,3
2018-09-24,18227,BOOT,NEON-YELLOW,PU,2
2018-10-01,16481,BOOT,NEON-YELLOW,PU,2
2018-10-08,16350,BOOT,NEON-YELLOW,PU,3
2018-10-15,16296,BOOT,NEON-YELLOW,PU,3
2018-10-22,15395,BOOT,NEON-YELLOW,PU,3
2018-10-29,17598,BOOT,NEON-YELLOW,PU,2
2018-11-05,19136,BOOT,NEON-YELLOW,PU,1
2018-11-12,21019,BOOT,NEON-YELLOW,PU,3
2018-11-19,24313,BOOT,NEON-YELLOW,PU,1
2018-11-26,72635,BOOT,NEON-YELLOW,PU,3
2018-12-03,47406,BOOT,NEON-YELLOW,PU,3
2018-12-10,63896,BOOT,NEON-YELLOW,PU,1
2018-12-17,96198,BOOT,NEON-YELLOW,PU,1
2018-12-24,166697,BOOT,NEON-YELLOW,PU,2
2018-12-31,27433,BOOT,NEON-YELLOW,PU,2
2019-01-07,17516,BOOT,NEON-YELLOW,PU,1
2019-01-14,10774,BOOT,NEON-YELLOW,PU,2
2019-01-21,12657,BOOT,NEON-YELLOW,PU,2
2019-01-28,13957,BOOT,NEON-YELLOW,PU,1
2019-02-04,17239,BOOT,NEON-YELLOW,PU,2
2019-02-11,21169,BOOT,NEON-YELLOW,PU,3
2019-02-18,24549,BOOT,NEON-YELLOW,PU,3
2019-02-25,23811,BOOT,NEON-YELLOW,PU,1
2019-03-04,19607,BOOT,NEON-YELLOW,PU,1
2019-03-11,20304,BOOT,NEON-YELLOW,PU,3
2019-03-18,22751,BOOT,NEON-YELLOW,PU,3
2019-03-25,19958,BOOT,NEON-YELLOW,PU,1
2019-04-01,20144,BOOT,NEON-YELLOW,PU,3
2019-04-08,21617,BOOT,NEON-YELLOW,PU,3
